Dataset_name,Model_name,Calibration_metric,num_classes,num_instances,dataset_type,class_imbalance_ratio,actual_predictions_entropy,Confidence_Mean,Confidence_Median,Confidence_Std,Confidence_Var,Confidence_Entropy,Confidence_Skewness,Confidence_Kurtosis,Confidence_Min,Confidence_Max,Classification_Log_loss,Classification_Accuracy,Classification_Precision_Micro,Classification_Precision_Macro,Classification_Precision_Weighted,Classification_Recall_Micro,Classification_Recall_Macro,Classification_Recall_Weighted,Classification_F1_Micro,Classification_F1_Macro,Classification_F1_Weighted,ECE_before,MCE_before,ConfECE_before,brier_score_before,Wasserstein_Mean,Wasserstein_Median,Wasserstein_Std,Wasserstein_Var,Wasserstein_Entropy,Wasserstein_Skewness,Wasserstein_Kurtosis,Wasserstein_Min,Wasserstein_Max,KL_Divergence_Mean,KL_Divergence_Median,KL_Divergence_Std,KL_Divergence_Var,KL_Divergence_Entropy,KL_Divergence_Skewness,KL_Divergence_Kurtosis,KL_Divergence_Min,KL_Divergence_Max,Jensen_Shannon_Mean,Jensen_Shannon_Median,Jensen_Shannon_Std,Jensen_Shannon_Var,Jensen_Shannon_Entropy,Jensen_Shannon_Skewness,Jensen_Shannon_Kurtosis,Jensen_Shannon_Min,Jensen_Shannon_Max,Bhattacharyya_Mean,Bhattacharyya_Median,Bhattacharyya_Std,Bhattacharyya_Var,Bhattacharyya_Entropy,Bhattacharyya_Skewness,Bhattacharyya_Kurtosis,Bhattacharyya_Min,Bhattacharyya_Max,Best_Cal
penguins,XGBOOST,ConfECE,3,69,1,2.38,1.51545,0.03995,0.00959,0.15289,0.02337,3.27719,5.44475,28.72936,0.00288,0.99482,0.1151,0.97101,0.97101,0.96544,0.97205,0.97101,0.97591,0.97101,0.97101,0.9701,0.97113,0.01224,0.2909,0.01224,0.0492,0.03478,0.03188,0.01085,0.00012,1.516,0.38231,-1.5,0.02319,0.04928,0.51393,0.53674,0.05886,0.00346,1.57528,-0.52304,-1.5,0.4332,0.57186,0.16597,0.15825,0.03807,0.00145,1.54739,0.29595,-1.5,0.12369,0.21598,0.03428,0.03003,0.01377,0.00019,1.47107,0.43363,-1.5,0.01995,0.05286,DIRICHLET
penguins,ADABOOST,brier_score,3,69,1,2.38,1.51545,0.0269,0.0,0.1241,0.0154,1.70445,4.50207,18.3735,0.0,0.65722,0.04137,0.97101,0.97101,0.96544,0.97205,0.97101,0.97591,0.97101,0.97101,0.9701,0.97113,0.0269,0.65717,0.0269,0.0304,0.03285,0.03188,0.01304,0.00017,1.46829,0.11119,-1.5,0.01739,0.04928,0.62348,0.60744,0.27793,0.07725,1.43566,0.08638,-1.5,0.29139,0.97161,0.18532,0.19144,0.05027,0.00253,1.52993,-0.18089,-1.5,0.12091,0.2436,0.04647,0.04672,0.02211,0.00049,1.41039,-0.01696,-1.5,0.01927,0.07342,AdaptiveTemperatureScaling
penguins,DECISION_TREE,brier_score,3,69,1,2.38,1.49773,0.07345,0.02131,0.19239,0.03701,4.3391,4.37423,17.48955,0.02114,0.98943,0.20181,0.95652,0.95652,0.95353,0.95743,0.95652,0.95027,0.95652,0.95652,0.95168,0.95672,0.01028,0.01028,0.01028,0.08347,0.03671,0.03188,0.01346,0.00018,1.49098,0.49244,-1.5,0.02319,0.05507,0.09531,0.06197,0.07217,0.00521,1.18433,0.59442,-1.5,0.02845,0.19552,0.14057,0.12798,0.05243,0.00275,1.48563,0.34643,-1.5,0.08359,0.21015,0.02312,0.01661,0.01646,0.00027,1.2244,0.53148,-1.5,0.00702,0.04574,MATRIXSCALING
penguins,GRADIENT_BOOSTING,brier_score,3,69,1,2.38,1.47775,0.04831,0.0,0.16325,0.02665,2.64644,4.02102,17.40044,0.0,1.0,0.56768,0.97101,0.97101,0.9798,0.97277,0.97101,0.96103,0.97101,0.97101,0.96945,0.97103,0.00483,0.04762,0.00483,0.05153,0.04058,0.05507,0.02471,0.00061,1.22693,-0.67799,-1.5,0.0058,0.06087,1.49186,2.10577,0.90353,0.81636,1.22943,-0.70551,-1.5,0.2144,2.15541,0.2621,0.26609,0.00676,5e-05,1.58448,-0.67969,-1.5,0.25258,0.26763,0.09399,0.09157,0.01019,0.0001,1.57656,0.34321,-1.5,0.0829,0.10751,MIXANDMATCH
penguins,NAIVE_BAYES,brier_score,3,69,1,2.38,1.50299,0.03683,0.0,0.17272,0.02983,1.75438,5.10377,25.17292,0.0,1.0,1.05398,0.97101,0.97101,0.96361,0.97101,0.97101,0.96361,0.97101,0.97101,0.96361,0.97101,0.03665,0.33333,0.03665,0.06237,0.03285,0.03478,0.01191,0.00014,1.48363,-0.23875,-1.5,0.01739,0.04638,0.59882,0.58176,0.06725,0.00452,1.57596,0.36427,-1.5,0.52633,0.68838,0.16973,0.16648,0.0479,0.00229,1.52689,0.10136,-1.5,0.11275,0.22995,0.03808,0.03282,0.01946,0.00038,1.39718,0.38562,-1.5,0.01731,0.06411,MIXANDMATCH
penguins,RANDOM_FOREST,brier_score,3,69,1,2.38,1.49773,0.02214,0.0,0.10466,0.01095,1.93973,6.09917,39.19426,0.0,0.78366,0.03458,0.98551,0.98551,0.98958,0.98596,0.98551,0.98667,0.98551,0.98551,0.98791,0.98547,0.02214,0.78366,0.02214,0.02289,0.03382,0.03478,0.01304,0.00017,1.47164,-0.11044,-1.5,0.01739,0.04928,0.97902,1.09144,0.25386,0.06445,1.53305,-0.57741,-1.5,0.62753,1.21809,0.2073,0.19144,0.02986,0.00089,1.57039,0.64692,-1.5,0.18134,0.24913,0.05758,0.04733,0.01493,0.00022,1.53871,0.70622,-1.5,0.04672,0.0787,MIXANDMATCH
penguins,SVM,brier_score,3,69,1,2.38,1.49773,0.01817,0.0,0.10673,0.01139,1.22243,7.09128,51.67241,0.0,0.85366,0.03432,0.98551,0.98551,0.98958,0.98596,0.98551,0.98667,0.98551,0.98551,0.98791,0.98547,0.00657,0.15122,0.00657,0.02344,0.03768,0.03478,0.01318,0.00017,1.49747,0.31949,-1.5,0.02319,0.05507,0.54294,0.60201,0.2614,0.06833,1.39547,-0.32744,-1.5,0.19736,0.82944,0.18524,0.18515,0.02112,0.00045,1.57555,0.00663,-1.5,0.15942,0.21116,0.04103,0.04197,0.00465,2e-05,1.57557,-0.29601,-1.5,0.03492,0.04619,MIXANDMATCH
penguins,XGBOOST,brier_score,3,69,1,2.38,1.49773,0.01771,0.0,0.12204,0.01489,0.68404,7.62169,57.934,0.0,1.0,0.52601,0.98551,0.98551,0.98958,0.98596,0.98551,0.98667,0.98551,0.98551,0.98791,0.98547,0.01771,0.22222,0.01771,0.03042,0.03575,0.03188,0.01214,0.00015,1.50373,0.44536,-1.5,0.02319,0.05217,0.34979,0.31679,0.07239,0.00524,1.55503,0.58903,-1.5,0.28236,0.45021,0.15785,0.14381,0.04963,0.00246,1.51502,0.40178,-1.5,0.10532,0.22443,0.03118,0.02327,0.0186,0.00035,1.3376,0.56101,-1.5,0.01341,0.05686,MIXANDMATCH
penguins,ADABOOST,log_loss,3,69,1,2.38,1.51545,0.0269,0.0,0.1241,0.0154,1.70445,4.50207,18.3735,0.0,0.65722,0.04137,0.97101,0.97101,0.96544,0.97205,0.97101,0.97591,0.97101,0.97101,0.9701,0.97113,0.0269,0.65717,0.0269,0.0304,0.03285,0.03188,0.01304,0.00017,1.46829,0.11119,-1.5,0.01739,0.04928,0.62348,0.60744,0.27793,0.07725,1.43566,0.08638,-1.5,0.29139,0.97161,0.18532,0.19144,0.05027,0.00253,1.52993,-0.18089,-1.5,0.12091,0.2436,0.04647,0.04672,0.02211,0.00049,1.41039,-0.01696,-1.5,0.01927,0.07342,AdaptiveTemperatureScaling
penguins,DECISION_TREE,log_loss,3,69,1,2.38,1.49773,0.07345,0.02131,0.19239,0.03701,4.3391,4.37423,17.48955,0.02114,0.98943,0.20181,0.95652,0.95652,0.95353,0.95743,0.95652,0.95027,0.95652,0.95652,0.95168,0.95672,0.01028,0.01028,0.01028,0.08347,0.03671,0.03188,0.01346,0.00018,1.49098,0.49244,-1.5,0.02319,0.05507,0.09531,0.06197,0.07217,0.00521,1.18433,0.59442,-1.5,0.02845,0.19552,0.14057,0.12798,0.05243,0.00275,1.48563,0.34643,-1.5,0.08359,0.21015,0.02312,0.01661,0.01646,0.00027,1.2244,0.53148,-1.5,0.00702,0.04574,MATRIXSCALING
penguins,GRADIENT_BOOSTING,log_loss,3,69,1,2.38,1.531,0.03879,0.00054,0.17637,0.0311,1.95532,4.74618,21.20107,0.00027,0.99097,0.12744,0.95652,0.95652,0.94444,0.9599,0.95652,0.96516,0.95652,0.95652,0.95299,0.95705,0.03446,0.59439,0.03446,0.06449,0.03189,0.02899,0.01085,0.00012,1.50285,0.38155,-1.5,0.02029,0.04638,0.3307,0.30567,0.05747,0.0033,1.56374,0.5707,-1.5,0.27625,0.41019,0.14501,0.13281,0.0443,0.00196,1.51887,0.39231,-1.5,0.0979,0.20433,0.02653,0.02012,0.01527,0.00023,1.35475,0.55578,-1.5,0.01188,0.04759,PLATT
penguins,NAIVE_BAYES,log_loss,3,69,1,2.38,1.47775,0.07367,0.0,0.18088,0.03272,3.43701,2.63213,6.26755,0.0,0.75,0.1105,0.94203,0.94203,0.94192,0.94346,0.94203,0.92463,0.94203,0.94203,0.93236,0.94192,0.04469,0.5,0.04469,0.07629,0.03478,0.03768,0.00626,4e-05,1.56055,-0.59501,-1.5,0.02609,0.04058,2.05176,1.69953,0.75116,0.56424,1.4926,0.60027,-1.5,1.35995,3.09581,0.25182,0.24833,0.02456,0.0006,1.57813,0.21007,-1.5,0.22363,0.28349,0.0868,0.09016,0.01604,0.00026,1.55964,-0.305,-1.5,0.06569,0.10455,HISTOGRM
penguins,RANDOM_FOREST,log_loss,3,69,1,2.38,1.49773,0.01912,0.0,0.10706,0.01146,1.30922,6.66345,46.16146,0.0,0.83333,0.03408,0.98551,0.98551,0.98958,0.98596,0.98551,0.98667,0.98551,0.98551,0.98791,0.98547,0.01332,0.31667,0.01332,0.02365,0.03478,0.03478,0.0142,0.0002,1.45915,0.0,-1.5,0.01739,0.05217,0.62617,0.83607,0.38912,0.15141,1.20933,-0.65217,-1.5,0.08068,0.96177,0.1847,0.16869,0.03694,0.00136,1.55693,0.56858,-1.5,0.14963,0.23577,0.04414,0.04038,0.01735,0.0003,1.47394,0.31487,-1.5,0.02502,0.06702,MIXANDMATCH
penguins,SVM,log_loss,3,69,1,2.38,1.49773,0.01817,0.0,0.10673,0.01139,1.22243,7.09128,51.67241,0.0,0.85366,0.03432,0.98551,0.98551,0.98958,0.98596,0.98551,0.98667,0.98551,0.98551,0.98791,0.98547,0.00657,0.15122,0.00657,0.02344,0.03768,0.03478,0.01318,0.00017,1.49747,0.31949,-1.5,0.02319,0.05507,0.54294,0.60201,0.2614,0.06833,1.39547,-0.32744,-1.5,0.19736,0.82944,0.18524,0.18515,0.02112,0.00045,1.57555,0.00663,-1.5,0.15942,0.21116,0.04103,0.04197,0.00465,2e-05,1.57557,-0.29601,-1.5,0.03492,0.04619,MIXANDMATCH
penguins,XGBOOST,log_loss,3,69,1,2.38,1.49773,0.04203,0.0,0.13663,0.01867,2.68779,3.49557,12.03017,0.0,0.75,0.06009,0.98551,0.98551,0.98958,0.98596,0.98551,0.98667,0.98551,0.98551,0.98791,0.98547,0.02029,0.5,0.02029,0.03765,0.03092,0.04058,0.01792,0.00032,1.27186,-0.65196,-1.5,0.0058,0.04638,1.66725,1.99343,0.50262,0.25262,1.51285,-0.70013,-1.5,0.95722,2.05109,0.26134,0.25605,0.00829,7e-05,1.58424,0.69727,-1.5,0.25492,0.27305,0.09672,0.09923,0.0056,3e-05,1.58251,-0.58248,-1.5,0.08895,0.10197,HISTOGRM
philippine,ADABOOST,ECE,2,1167,0,1.0,0.81432,0.37706,0.47426,0.21949,0.04817,9.92891,0.28755,-0.64339,0.125,0.875,0.56101,0.69237,0.69237,0.75491,0.7548,0.69237,0.69216,0.69237,0.69237,0.67213,0.6722,0.02011,0.02609,0.02011,0.3807,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,12.04477,12.04477,0.0,0.0,0.0,-999.0,-999.0,12.04477,12.04477,0.61175,0.61175,0.0,0.0,0.0,-999.0,-999.0,0.61175,0.61175,0.77459,0.77459,0.0,0.0,0.0,-999.0,-999.0,0.77459,0.77459,EMPIRICALBINNING
philippine,GRADIENT_BOOSTING,ECE,2,1167,0,1.0,0.99089,0.33906,0.31803,0.23318,0.05437,9.82337,0.41785,-0.74974,0.06452,0.93548,0.5048,0.73436,0.73436,0.7374,0.73742,0.73436,0.73441,0.73436,0.73436,0.73353,0.73352,0.01155,0.02536,0.01155,0.33867,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,13.30007,13.30007,0.0,0.0,0.0,-999.0,-999.0,13.30007,13.30007,0.65708,0.65708,0.0,0.0,0.0,-999.0,-999.0,0.65708,0.65708,0.97181,0.97181,0.0,0.0,0.0,-999.0,-999.0,0.97181,0.97181,EMPIRICALBINNING
philippine,NAIVE_BAYES,ECE,2,1167,0,1.0,0.033,0.49997,0.49629,0.00371,1e-05,10.18855,0.01476,-1.99875,0.49538,0.50371,0.69311,0.50386,0.50386,0.75107,0.75086,0.50386,0.50343,0.50386,0.50386,0.3411,0.34138,0.00014,0.00014,0.00014,0.49996,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,5.63358,5.63358,0.0,0.0,0.0,-999.0,-999.0,5.63358,5.63358,0.8187,0.8187,0.0,0.0,0.0,-999.0,-999.0,0.8187,0.8187,2.14652,2.14652,0.0,0.0,0.0,-999.0,-999.0,2.14652,2.14652,TEMPERATURESCALING
philippine,RANDOM_FOREST,ECE,2,1167,0,1.0,0.97762,0.34114,0.30785,0.23497,0.05521,9.83574,0.5589,-0.66683,0.06576,0.93424,0.51334,0.7395,0.7395,0.74705,0.74701,0.7395,0.73943,0.7395,0.7395,0.73746,0.73748,0.00818,0.02049,0.00818,0.34318,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.45833,0.45833,0.0,0.0,0.0,-999.0,-999.0,0.45833,0.45833,0.30013,0.30013,0.0,0.0,0.0,-999.0,-999.0,0.30013,0.30013,0.10601,0.10601,0.0,0.0,0.0,-999.0,-999.0,0.10601,0.10601,PLATT
philippine,SVM,ECE,2,1167,0,1.0,0.0,0.5,0.49973,0.00027,0.0,10.18859,-999.0,-999.0,0.49973,0.50027,0.69315,0.50043,0.50043,0.25021,0.25043,0.50043,0.5,0.50043,0.50043,0.33352,0.33381,0.00016,0.00016,0.00016,0.5,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-0.0,-0.0,DIRICHLET
philippine,XGBOOST,ECE,2,1167,0,1.0,0.9619,0.3288,0.33721,0.24636,0.0607,9.72934,0.3935,-0.70703,0.02139,0.97861,0.50493,0.73693,0.73693,0.74992,0.74987,0.73693,0.73683,0.73693,0.73693,0.73342,0.73344,0.01215,0.02846,0.01215,0.33761,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,4.14809,4.14809,0.0,0.0,0.0,-999.0,-999.0,4.14809,4.14809,0.47099,0.47099,0.0,0.0,0.0,-999.0,-999.0,0.47099,0.47099,0.32928,0.32928,0.0,0.0,0.0,-999.0,-999.0,0.32928,0.32928,MIXANDMATCH
philippine,ADABOOST,MCE,2,1167,0,1.0,0.81432,0.37706,0.47426,0.21949,0.04817,9.92891,0.28755,-0.64339,0.125,0.875,0.56101,0.69237,0.69237,0.75491,0.7548,0.69237,0.69216,0.69237,0.69237,0.67213,0.6722,0.02011,0.02609,0.02011,0.3807,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,12.04477,12.04477,0.0,0.0,0.0,-999.0,-999.0,12.04477,12.04477,0.61175,0.61175,0.0,0.0,0.0,-999.0,-999.0,0.61175,0.61175,0.77459,0.77459,0.0,0.0,0.0,-999.0,-999.0,0.77459,0.77459,EMPIRICALBINNING
philippine,GRADIENT_BOOSTING,MCE,2,1167,0,1.0,0.99089,0.33906,0.31803,0.23318,0.05437,9.82337,0.41785,-0.74974,0.06452,0.93548,0.5048,0.73436,0.73436,0.7374,0.73742,0.73436,0.73441,0.73436,0.73436,0.73353,0.73352,0.01155,0.02536,0.01155,0.33867,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,13.30007,13.30007,0.0,0.0,0.0,-999.0,-999.0,13.30007,13.30007,0.65708,0.65708,0.0,0.0,0.0,-999.0,-999.0,0.65708,0.65708,0.97181,0.97181,0.0,0.0,0.0,-999.0,-999.0,0.97181,0.97181,EMPIRICALBINNING
philippine,NAIVE_BAYES,MCE,2,1167,0,1.0,0.033,0.49997,0.49629,0.00371,1e-05,10.18855,0.01476,-1.99875,0.49538,0.50371,0.69311,0.50386,0.50386,0.75107,0.75086,0.50386,0.50343,0.50386,0.50386,0.3411,0.34138,0.00014,0.00014,0.00014,0.49996,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,5.63358,5.63358,0.0,0.0,0.0,-999.0,-999.0,5.63358,5.63358,0.8187,0.8187,0.0,0.0,0.0,-999.0,-999.0,0.8187,0.8187,2.14652,2.14652,0.0,0.0,0.0,-999.0,-999.0,2.14652,2.14652,TEMPERATURESCALING
philippine,RANDOM_FOREST,MCE,2,1167,0,1.0,0.97762,0.34114,0.30785,0.23497,0.05521,9.83574,0.5589,-0.66683,0.06576,0.93424,0.51334,0.7395,0.7395,0.74705,0.74701,0.7395,0.73943,0.7395,0.7395,0.73746,0.73748,0.00818,0.02049,0.00818,0.34318,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.45833,0.45833,0.0,0.0,0.0,-999.0,-999.0,0.45833,0.45833,0.30013,0.30013,0.0,0.0,0.0,-999.0,-999.0,0.30013,0.30013,0.10601,0.10601,0.0,0.0,0.0,-999.0,-999.0,0.10601,0.10601,PLATT
philippine,SVM,MCE,2,1167,0,1.0,0.0,0.5,0.49969,0.00031,0.0,10.18859,-999.0,-999.0,0.49969,0.50031,0.69315,0.50043,0.50043,0.25021,0.25043,0.50043,0.5,0.50043,0.50043,0.33352,0.33381,0.00012,0.00012,0.00012,0.5,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-0.0,-0.0,DIRICHLET
philippine,XGBOOST,MCE,2,1167,0,1.0,0.99967,0.34717,0.19089,0.23956,0.05739,9.87175,0.89745,-0.51099,0.13706,0.86294,0.53704,0.73522,0.73522,0.73534,0.73534,0.73522,0.73523,0.73522,0.73522,0.73519,0.73519,0.01468,0.01754,0.01468,0.35583,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,2.34654,2.34654,0.0,0.0,0.0,-999.0,-999.0,2.34654,2.34654,0.28219,0.28219,0.0,0.0,0.0,-999.0,-999.0,0.28219,0.28219,0.12113,0.12113,0.0,0.0,0.0,-999.0,-999.0,0.12113,0.12113,EMPIRICALBINNING
philippine,ADABOOST,ConfECE,2,1167,0,1.0,0.81432,0.37706,0.47426,0.21949,0.04817,9.92891,0.28755,-0.64339,0.125,0.875,0.56101,0.69237,0.69237,0.75491,0.7548,0.69237,0.69216,0.69237,0.69237,0.67213,0.6722,0.02011,0.02609,0.02011,0.3807,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,12.04477,12.04477,0.0,0.0,0.0,-999.0,-999.0,12.04477,12.04477,0.61175,0.61175,0.0,0.0,0.0,-999.0,-999.0,0.61175,0.61175,0.77459,0.77459,0.0,0.0,0.0,-999.0,-999.0,0.77459,0.77459,EMPIRICALBINNING
philippine,GRADIENT_BOOSTING,ConfECE,2,1167,0,1.0,0.99089,0.33906,0.31803,0.23318,0.05437,9.82337,0.41785,-0.74974,0.06452,0.93548,0.5048,0.73436,0.73436,0.7374,0.73742,0.73436,0.73441,0.73436,0.73436,0.73353,0.73352,0.01155,0.02536,0.01155,0.33867,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,13.30007,13.30007,0.0,0.0,0.0,-999.0,-999.0,13.30007,13.30007,0.65708,0.65708,0.0,0.0,0.0,-999.0,-999.0,0.65708,0.65708,0.97181,0.97181,0.0,0.0,0.0,-999.0,-999.0,0.97181,0.97181,EMPIRICALBINNING
philippine,NAIVE_BAYES,ConfECE,2,1167,0,1.0,0.033,0.49997,0.49629,0.00371,1e-05,10.18855,0.01476,-1.99875,0.49538,0.50371,0.69311,0.50386,0.50386,0.75107,0.75086,0.50386,0.50343,0.50386,0.50386,0.3411,0.34138,0.00014,0.00014,0.00014,0.49996,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,5.63358,5.63358,0.0,0.0,0.0,-999.0,-999.0,5.63358,5.63358,0.8187,0.8187,0.0,0.0,0.0,-999.0,-999.0,0.8187,0.8187,2.14652,2.14652,0.0,0.0,0.0,-999.0,-999.0,2.14652,2.14652,TEMPERATURESCALING
philippine,RANDOM_FOREST,ConfECE,2,1167,0,1.0,0.97762,0.34114,0.30785,0.23497,0.05521,9.83574,0.5589,-0.66683,0.06576,0.93424,0.51334,0.7395,0.7395,0.74705,0.74701,0.7395,0.73943,0.7395,0.7395,0.73746,0.73748,0.00818,0.02049,0.00818,0.34318,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.45833,0.45833,0.0,0.0,0.0,-999.0,-999.0,0.45833,0.45833,0.30013,0.30013,0.0,0.0,0.0,-999.0,-999.0,0.30013,0.30013,0.10601,0.10601,0.0,0.0,0.0,-999.0,-999.0,0.10601,0.10601,PLATT
philippine,SVM,ConfECE,2,1167,0,1.0,0.0,0.5,0.49969,0.00031,0.0,10.18859,-999.0,-999.0,0.49969,0.50031,0.69315,0.50043,0.50043,0.25021,0.25043,0.50043,0.5,0.50043,0.50043,0.33352,0.33381,0.00012,0.00012,0.00012,0.5,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-0.0,-0.0,DIRICHLET
philippine,XGBOOST,ConfECE,2,1167,0,1.0,0.9619,0.3288,0.33721,0.24636,0.0607,9.72934,0.3935,-0.70703,0.02139,0.97861,0.50493,0.73693,0.73693,0.74992,0.74987,0.73693,0.73683,0.73693,0.73693,0.73342,0.73344,0.01215,0.02846,0.01215,0.33761,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,4.14809,4.14809,0.0,0.0,0.0,-999.0,-999.0,4.14809,4.14809,0.47099,0.47099,0.0,0.0,0.0,-999.0,-999.0,0.47099,0.47099,0.32928,0.32928,0.0,0.0,0.0,-999.0,-999.0,0.32928,0.32928,MIXANDMATCH
philippine,ADABOOST,brier_score,2,1167,0,1.0,0.99501,0.3768,0.32939,0.20737,0.043,9.97173,0.56445,-0.79136,0.04658,0.88829,0.54809,0.71894,0.71894,0.72042,0.72041,0.71894,0.7189,0.71894,0.71894,0.71844,0.71845,0.03043,0.08659,0.03043,0.36996,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.04216,0.04216,0.0,0.0,0.0,-999.0,-999.0,0.04216,0.04216,0.10226,0.10226,0.0,0.0,0.0,-999.0,-999.0,0.10226,0.10226,0.01055,0.01055,0.0,0.0,0.0,-999.0,-999.0,0.01055,0.01055,DIRICHLET
philippine,GRADIENT_BOOSTING,brier_score,2,1167,0,1.0,0.99415,0.33398,0.33143,0.23733,0.05632,9.78978,0.38657,-0.80624,0.0,0.95122,0.49754,0.73436,0.73436,0.73624,0.73622,0.73436,0.73432,0.73436,0.73436,0.73381,0.73382,0.03149,0.05154,0.03149,0.33574,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.57576,1.57576,0.0,0.0,0.0,-999.0,-999.0,1.57576,1.57576,0.27653,0.27653,0.0,0.0,0.0,-999.0,-999.0,0.27653,0.27653,0.10396,0.10396,0.0,0.0,0.0,-999.0,-999.0,0.10396,0.10396,EMPIRICALBINNING
philippine,NAIVE_BAYES,brier_score,2,1167,0,1.0,0.95592,0.40051,0.36437,0.19809,0.03924,10.0101,0.45249,-0.68993,0.11111,0.87931,0.58488,0.69923,0.69923,0.71194,0.7119,0.69923,0.69912,0.69923,0.69923,0.69458,0.69461,0.00458,0.00947,0.00458,0.3993,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,2.09024,2.09024,0.0,0.0,0.0,-999.0,-999.0,2.09024,2.09024,0.57486,0.57486,0.0,0.0,0.0,-999.0,-999.0,0.57486,0.57486,0.50593,0.50593,0.0,0.0,0.0,-999.0,-999.0,0.50593,0.50593,MIXANDMATCH
philippine,RANDOM_FOREST,brier_score,2,1167,0,1.0,0.99919,0.3354,0.3161,0.23858,0.05692,9.79715,0.48449,-0.75912,0.01973,0.95203,0.50185,0.74379,0.74379,0.74405,0.74404,0.74379,0.74377,0.74379,0.74379,0.74371,0.74372,0.02756,0.07398,0.02756,0.33882,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.08259,0.08259,0.0,0.0,0.0,-999.0,-999.0,0.08259,0.08259,0.14228,0.14228,0.0,0.0,0.0,-999.0,-999.0,0.14228,0.14228,0.02065,0.02065,0.0,0.0,0.0,-999.0,-999.0,0.02065,0.02065,PLATT
philippine,SVM,brier_score,2,1167,0,1.0,0.0,0.5,0.49969,0.00031,0.0,10.18859,-999.0,-999.0,0.49969,0.50031,0.69315,0.50043,0.50043,0.25021,0.25043,0.50043,0.5,0.50043,0.50043,0.33352,0.33381,0.00012,0.00012,0.00012,0.5,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-0.0,-0.0,DIRICHLET
philippine,XGBOOST,brier_score,2,1167,0,1.0,0.96016,0.32801,0.30323,0.24566,0.06035,9.74139,0.43449,-0.70746,0.02985,0.97015,0.50153,0.73436,0.73436,0.74782,0.74777,0.73436,0.73426,0.73436,0.73436,0.73065,0.73068,0.01724,0.03422,0.01724,0.33587,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,7.96451,7.96451,0.0,0.0,0.0,-999.0,-999.0,7.96451,7.96451,0.51496,0.51496,0.0,0.0,0.0,-999.0,-999.0,0.51496,0.51496,0.48031,0.48031,0.0,0.0,0.0,-999.0,-999.0,0.48031,0.48031,MIXANDMATCH
